,school_name,city,state,website,directory
1168,lead charter school,newark,new jersey,https://www.leadcharterschool.org/,https://www.leadcharterschool.org/lead-staff
1169,leadership public schools richmond,richmond,california,https://www.leadps.org/,https://www.leadps.org/richmond/staff/
1170,lps oakland r and d,richmond,california,https://www.leadps.org/richmond/,https://www.leadps.org/oakland/staff/
1171,leap academy university charter school,camden,new jersey,https://www.leapacademycharter.org/schools/high-school/,https://www.leapacademycharter.org/about/our-team/
1172,learning choice academy,san diego,california,https://www.learningchoice.org/About-Us/Locations/San-Diego/index.html,https://www.learningchoice.org/Contact-Us/Staff-Directory/index.html
1173,learning post academy,santa clarita,california,https://www.learningpostacademy.org/,https://www.learningpostacademy.org/apps/staff/
1174,smithtown christian school,smithtown,new york,https://www.learnwithscs.org/,https://www.learnwithscs.org/about/our-team/
1175,lebanon sr high school,lebanon,missouri,https://www.lebanonr3.org/our_schools/lebanon_high_school,https://lebanonr3.org/our_schools/lebanon_high_school/staff_directory
1176,beulah high school,valley,alabama,https://www.lee.k12.al.us/Domain/11,https://www.lee.k12.al.us/site/Default.aspx?PageType=1&SiteID=11&ChannelID=98&DirectoryType=6
1177,lee early college,sanford,north carolina,https://www.lee.k12.nc.us/,https://www.lee.k12.nc.us/domain/3799
1178,lee county high school,sanford,north carolina,https://www.lee.k12.nc.us/Domain/17,https://www.lee.k12.nc.us/site/Default.aspx?PageType=1&SiteID=20&ChannelID=210&DirectoryType=6
1179,southern lee high school,sanford,north carolina,https://www.lee.k12.nc.us/domain/20,https://www.lee.k12.nc.us/site/Default.aspx?PageType=1&SiteID=20&ChannelID=210&DirectoryType=6
1180,lee academy,lee,maine,https://www.leeacademy.org/,https://www.leeacademy.org/
1181,lee academy,clarksdale,mississippi,https://www.leeacademycolts.org/,https://www.leeacademycolts.org/about/faculty-staff
1182,leechburg area high school,leechburg,pennsylvania,https://www.leechburg.k12.pa.us/,https://www.leechburg.k12.pa.us/apps/staff/
1183,mooreville high school,mooreville,mississippi,https://www.leecountyschools.us/schools/mooreville-high-school,https://www.leecountyschools.us/schools/mooreville-high-school/about/staff/
1184,saltillo high school,saltillo,mississippi,https://www.leecountyschools.us/schools/saltillo-high-school,https://www.leecountyschools.us/schools/saltillo-high-school/about/staff/
1185,shannon high school,shannon,mississippi,https://www.leecountyschools.us/schools/shannon-high-school/,https://www.leecountyschools.us/schools/shannon-high-school/about/staff/
1186,leeds high school,leeds,alabama,https://www.leedsk12.org/Domain/11,https://www.leedsk12.org/domain/86
1187,legacy christian academy,beaumont,texas,https://www.legacychristianacademy.org/,https://www.legacychristianacademy.org/academics/faculty-directory/
1188,legacy early college,greenville,south carolina,https://www.legacyearlycollege.org/,https://www.legacyearlycollege.org/about/faculty-and-staff-directory
1189,legal prep academy charter high school,chicago,illinois,https://www.legalprep.org/,http://www.legalprep.org/staff.html
1190,legion collegiate academy,rock hill,south carolina,https://www.legioncollegiateacademy.org/,https://legioncollegiateacademy.org/our-team-2/
1191,lehman catholic high school,sidney,ohio,https://www.lehmancatholic.com/,https://www.lehmancatholic.com/faculty-and-staff
1192,herbert h lehman high school,bronx,new york,https://www.lehmanhs.com/,https://www.lehmanhs.com/
1193,leilehua high school,wahiawa,hawaii,https://www.leilehua.k12.hi.us/,https://www.leilehua.k12.hi.us/apps/staff/departmental.jsp?show=TDE
1194,le jardin academy,kailua,hawaii,https://www.lejardinacademy.org/,https://www.lejardinacademy.org/about/faculty-staff-directory
1195,lenape technical school,ford city,pennsylvania,https://www.lenape.k12.pa.us/,https://www.zoominfo.com/pic/lenape-technical-school/22446270
1196,lennox high school,lennox,south dakota,https://www.lennox.k12.sd.us/o/ljhsh,https://www.lennox.k12.sd.us/o/ljhsh/staff/
1197,leonardo da vinci,sacramento,california,https://www.leonardodavincischool.org/,https://www.leonardodavincischool.org/staff
1198,leon high school,jewett,texas,https://www.leonisd.net/apps/pages/leonhighschool,https://www.leonisd.net/apps/staff/
1199,leon high school,tallahassee,florida,https://www.leonschools.net/,https://www.leonschools.net/domain/6292
1200,amos p godby high school,tallahassee,florida,https://www.leonschools.net/Godby,https://www.leonschools.net/Page/2106
1201,sail,tallahassee,florida,https://www.leonschools.net/SAIL,https://www.leonschools.net/domain/8767
1202,chiles high school,tallahassee,florida,https://www.leonschools.net/chiles,https://www.leonschools.net/Page/26323
1203,leslie county high school,hyden,kentucky,https://www.leslie.k12.ky.us/lchs,https://www.leslie.k12.ky.us/LCHS/Staff/
1204,leslie high school,leslie,michigan,https://www.lesliek12.net/high-school/,https://www.lesliek12.net/staff-directory/
1205,lower east side preparatory high school,new york,new york,https://www.lespnyc.com/,https://lespnyc.ss11.sharpschool.com/faculty
1206,division avenue senior high school,levittown,new york,https://www.levittownschools.com/division/,https://www.levittownschools.com/division/staff/
1207,gen douglas macarthur senior high school,levittown,new york,https://www.levittownschools.com/macarthur/,https://www.levittownschools.com/macarthur/staff/
1208,lewiston altura secondary,lewiston,minnesota,https://www.lewalt.k12.mn.us/page/2795/mn,https://www.lewalt.k12.mn.us/page/members/letter/all
1209,highland jr sr high school,lewistown,missouri,https://www.lewis.k12.mo.us/staff?filter_ids=61190,https://www.lewis.k12.mo.us/staff
1210,lewis county high school,vanceburg,kentucky,https://www.lewis.kyschools.us/lewiscountyhighschool_home.aspx,https://www.lewis.kyschools.us/StaffDirectory.aspx
1211,swansea high school,swansea,south carolina,https://www.lex4.org/shs,https://www.lex4.org/domain/1201
1212,lexington senior high school,lexington,north carolina,https://www.lexcs.org/lshs,https://www.lexcs.org/domain/397
1213,lexington high school,lexington,missouri,https://www.lexington.k12.mo.us/?page_id=695,https://www.lexschools.org/staff/
1214,lexington high school,lexington,ohio,https://www.lexington.k12.oh.us/index.php/schools/high-school,https://www.lexington.k12.oh.us/index.php/contacts/high-school/high-school-teachers
1215,lexington high school,lexington,oklahoma,https://www.lexington.k12.ok.us/48642_1,https://www.lexington.k12.ok.us/313297_2
1216,gilbert high school,gilbert,south carolina,https://www.lexington1.net/GHS,https://www.lexington1.net/domain/269
1217,pelion high school,pelion,south carolina,https://www.lexington1.net/PHS,https://www.lexington1.net/domain/510
1218,white knoll high school,lexington,south carolina,https://www.lexington1.net/WKHS,https://www.lexington1.net/domain/545
1219,irmo high school,columbia,south carolina,https://www.lexrich5.org/his,https://www.lexrich5.org/domain/4103
1220,lexington high school,lexington,nebraska,https://www.lexschools.org/schools/lexington-high-school/,https://www.lexschools.org/staff/lexington-high-school/
1221,west leyden high school,northlake,illinois,https://www.leyden212.org/,https://www.leyden212.org/domain/670
1222,little falls high school,little falls,new york,https://www.lfcsd.org/,https://www.lfcsd.org/district/district_info___jobs/staff_directory
1223,lycee francais de new york,new york,new york,https://www.lfny.org/,https://www.linkedin.com/school/lycee-francais-de-new-york/
1224,lubavitch girls high school,chicago,illinois,https://www.lghschicago.org,https://www.lghschicago.org/our-staff
1225,laurel senior school,laurel,delaware,https://www.lhs.laurel.k12.de.us/,https://www.laurelschooldistrict.org/domain/93
1226,laurel highlands senior high school,uniontown,pennsylvania,https://www.lhsd.org/high-school,https://www.lhsd.org/high-school-faculty
1227,lutheran high school of indianapolis,indianapolis,indiana,https://www.lhsi.org/,https://www.lhsi.org/academics/directory.cfm
1228,lutheran high school of san antonio,san antonio,texas,https://www.lhssa.org/,https://www.lhssa.org/staff.html
1229,laconia high school,laconia,new hampshire,https://www.lhssau30.org/,https://lhslaconia.weebly.com/staff-directory.html
1230,lawton high school,lawton,oklahoma,https://www.lhswolverines.org/o/lawton-sr-high,https://www.lhswolverines.org/o/lawton-sr-high/staff
1231,liberty benton high school,findlay,ohio,https://www.liberty-benton.org/hs-home.as,https://www.liberty-benton.org/StaffDirectory.aspx
1232,liberty county high school,hinesville,georgia,https://www.liberty.k12.ga.us/apps/pages/index.jsp?uREC_ID=200911&type=d,https://www.libertycountyhs.org/apps/staff/
1233,liberty christian prep school,tavares,florida,https://www.libertychristianprep.com/,https://www.libertychristianprep.com/staff
1234,liberty high school,liberty,new york,https://www.libertyk12.org/middlehigh-school-grades-9-12/,https://www.libertyk12.org/staff-directory-results/
1235,liberty high school,youngstown,ohio,https://www.libertylocalschools.com/1/home,https://www.libertylocalschools.com/1/Staff
1236,wapahani high school,selma,indiana,https://www.libertyperry.org/,https://www.libertyperry.org/staff
1237,liberty high school,spangle,washington,https://www.libertysd.us/site/Default.aspx?PageID=68,https://www.libertysd.us/domain/48
1238,liberty union high school,baltimore,ohio,https://www.libertyunion.org/highschool_home.aspx,https://www.libertyunion.org/staffdirectory.aspx
1239,life academy high school for film and music,brooklyn,new york,https://www.lifeacademyhsnyc.org/,https://www.schools.nyc.gov/schools/K559
1240,life academy,oakland,california,https://www.lifeacademyoak.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=01612590130575
1241,lifegate christian school,hamburg,oregon,https://www.lifegatechristian.org,https://lcsomaha.org/about/staff/
1242,lifeline education charter,compton,california,https://www.lifelinecharterschool.com/,https://www.lifelinecharterschool.com/apps/staff/
1243,life sciences secondary school,new york,new york,https://www.lifesciencesny.org/,https://www.schools.nyc.gov/employees
1244,lifetech academy,lansing,michigan,https://www.lifetechacademy.org/,https://www.lifetechacademy.org/
1245,lift for life academy high school,st louis,missouri,https://www.liftforlifeacademy.org/apps/pages/index.jsp?uREC_ID=3088573&type=d&pREC_ID=2352184,https://www.liftforlifeacademy.org/apps/staff/
1246,lighthouse christian school,twin falls,idaho,https://www.lighthousecs.org/,https://www.lighthousecs.org/about/meet-our-Team.cfm
1247,lima senior high school,lima,ohio,https://www.limacityschools.org/newwebsite/,https://www.limacityschools.org/newwebsite/index.php?page=ABOUT&cid=4&pid=
1248,shawnee high school,lima,ohio,https://www.limashawnee.com/o/shawnee-high,https://www.limashawnee.com/o/shawnee-high/staff
1249,lincoln county high school,stanford,kentucky,https://www.lincoln.kyschools.us/o/lchs,https://www.lincoln.kyschools.us/o/lchs/staff
1250,lincoln new technical high school,lincoln,arkansas,https://www.lincolncsd.com/38364_1,https://www.lincolnk12.org/school-buildings/lincoln-high-school/lhs-staff-directory-webpages--contact-info/
1251,abraham lincoln senior high school,los angeles,california,https://www.lincolnhs.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=19647331935121
1252,lincoln senior high school,ypsilanti,michigan,https://www.lincolnk12.org/school-buildings/lincoln-high-school/,https://www.lincolnk12.org/school-buildings/staff-directory/
1253,lincolnview jrsr high school,van wert,ohio,https://www.lincolnview.k12.oh.us/1/Home,https://www.lincolnview.k12.oh.us/staff
1254,lindsay high school,lindsay,oklahoma,https://www.lindsay.k12.ok.us/,https://www.lindsay.k12.ok.us/staff
1255,lingleville school,lingleville,texas,https://www.lingleville.us/,https://www.lingleville.us/staff
1256,linn high,linn,missouri,https://www.linn.k12.mo.us/,https://www.zoominfo.com/pic/linn-high-school/373623909
1257,lisbon high school,lisbon,iowa,https://www.lisbon.k12.ia.us/,https://www.lisbon.k12.ia.us/directory/
1258,litchfield senior high,litchfield,minnesota,https://www.litchfield.k12.mn.us/,https://www.litchfield.k12.mn.us/page/members/letter/all
1259,litchfield senior high school,litchfield,minnesota,https://www.litchfield.k12.mn.us/,https://www.litchfield.k12.mn.us/page/members/letter/all
1260,campbell high school,litchfield,new hampshire,https://www.litchfieldsd.org/campbellhighschool_home.aspx,https://www.litchfieldsd.org/StaffDirectory.aspx
1261,lithonia high school,lithonia,georgia,https://www.lithoniahs.dekalb.k12.ga.us/,https://lithoniahs.dekalb.k12.ga.us/Staff.aspx
1262,little axe high school,norman,oklahoma,https://www.littleaxeps.org/o/lahs,https://www.littleaxeps.org/o/lahs/staff
1263,little chute career pathways academy,little chute,wisconsin,https://www.littlechute.k12.wi.us/schools/careerpathwaysacademy/?__cf_chl_jschl_tk__=daec1f0dae1ed8ce670b74e4ce24166ea2112780-1615979099-0-AXE0XkLL5268W8E4HOMt0v4iC5R9KjoRCMQCW6fL-NOM2MbyKNNlaP7uzlpFsj6QGDG6JTIOBb3jGG0mzgIrmTAiHZTSNWRLMo0_sDiNMEeRsILIP6FQnHw5xdD9qg0MwfOshKJ3nPdggR6ek2pISa2CC9TA95Un45mhh-6bEl8Wx1QmiXJ2-bLzGJ6opOjIw66Wq0XGTSMvWz32radt4_-yM2KJQOx4kQJ8cvRcPzaEpTyK2eEyz-dS3_xD2MTOddkjJef3XP3I64gnEvlKUobkpWtXLUCc-cgXDqgiDUdLPY7zh4-LMpxTZYCxFDSXQKhLdBAAIl2AF7VFeF959oEnvS9giUM0oTnUu37xQxT88I-qBLuKfeogY_10oLCtRP4Uqou5r3zwf3J9Prmq1OGvyvFsRgYNJjaNL48d1J36,https://www.littlechute.k12.wi.us/schools/careerpathwaysacademy/staff-directory.cfm
1264,little chute high school,little chute,wisconsin,https://www.littlechute.k12.wi.us/schools/hs/,https://www.littlechute.k12.wi.us/schools/hs/faculty.cfm
1265,little miami high school,morrow,ohio,https://www.littlemiamischools.com/little-miami-high-school/home-1/,https://www.littlemiamischools.com/staff-directory/little-miami-high-school-1/
1266,littlerock high school,littlerock,california,https://www.littlerockhs.org/,https://www.littlerockhs.org/about/staff-directory
1267,littleton high school,littleton,massachusetts,https://www.littletonps.org/high-school/index,https://www.littletonps.org/high-school/littleton-high-school-contact-information
1268,live oak charter,petaluma,california,https://www.liveoakcharter.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=49708546119036
1269,live oak high school,watson,louisiana,https://www.liveoakhigh.org/,https://www.liveoakhigh.org/staff
1270,livingston academy,livingston,tennessee,https://www.livingstonwildcats.net/,https://www.livingstonwildcats.net/apps/staff/
1271,franklin high school,livonia,michigan,https://www.livoniapublicschools.org/Domain/14,https://www.livoniapublicschools.org/domain/1646
1272,lake lure classical academy,lake lure,north carolina,https://www.llcharter.org/,https://www.llcharter.org/staff-teachers
1273,alliance leichtman levine environmental science high school,los angeles,california,https://www.llesat.org/,https://www.llesat.org/apps/staff/
1274,lakeside lutheran high school,lake mills,wisconsin,https://www.llhs.org/,https://www.llhs.org/apps/pages/index.jsp?uREC_ID=320673&type=d
1275,r k lloyde high school,lawndale,california,https://www.lloydehs.org/,https://www.lloydehs.org/apps/staff/
1276,leadership military academy,moreno valley,california,https://www.lmaschools.org/,https://www.lmaschools.org/apps/staff/
1277,lake mead christian academy,henderson,nevada,https://www.lmca.org/,https://www.lmca.org/about-us/leadership.cfm
1278,lincoln sr high school,cambridge city,indiana,https://www.lmhs.wwayne.k12.in.us/,https://www.lmhs.wwayne.k12.in.us/contact-us
1279,harriton high school,rosemont,pennsylvania,https://www.lmsd.org/harritonhs,https://www.lmsd.org/harritonhs/about/directory
1280,lower moreland high school,huntingdon valley,pennsylvania,https://www.lmtsd.org/lmhs,https://www.lmtsd.org/directory
1281,lake norman charter school,huntersville,north carolina,https://www.lncharter.org/Page/212,https://www.lncharter.org/Page/2324
1282,lockport high school,lockport,new york,https://www.lockportschools.org/Domain/136,https://www.lockportschools.org/staffdirectory
1283,locust fork high school,locust fork,alabama,https://www.locustforkhighhornets.com/,https://blcslfhs.ss19.sharpschool.com/staff_directory
1284,logan view juniorsenior high school,hooper,nebraska,https://www.loganview.org/,https://www.loganview.org/staff
1285,logan magnolia junior senior high school,logan,iowa,https://www.lomaschools.org/vnews/display.v/SEC/Junior%20High%20%26%20High%20School,https://www.lomaschools.org/
1286,lomira high school,lomira,wisconsin,https://www.lomira.k12.wi.us/o/lhs,https://www.lomira.k12.wi.us/o/lhs/staff/
1287,london high school,london,ohio,https://www.london.k12.oh.us/o/lhs,https://www.london.k12.oh.us/o/lhs/staff
1288,longmont christian school,longmont,colorado,https://www.longmontchristian.org/,https://www.longmontchristian.org/staff
1289,long valley,doyle,california,https://www.longvalleycs.org/Locations/Long-Valley-School-Doyle/index.html,https://www.longvalleycs.org/About/Staff-Directory/index.html
1290,longwood high school,yaphank,new york,https://www.longwood.k12.ny.us/,https://www.longwood.k12.ny.us/departments/staff
1291,longwood preparatory academy,bronx,new york,https://www.longwoodprep.org/,https://www.schools.nyc.gov/schools/X530
1292,lonoke high school,lonoke,arkansas,https://www.lonokeschools.org/high,https://www.lonokeschools.org/domain/67
1293,fort loramie junior senior high school,fort loramie,ohio,https://www.loramie.k12.oh.us/,https://www.loramie.k12.oh.us/StaffDirectory.aspx
1294,lordstown high school,warren,ohio,https://www.lordstownlclschs.oh.schools.bz/1/home,https://www.lordstownlclschs.oh.schools.bz/1/Staff
1295,los amigos high school,fountain valley,california,https://www.losamigoshs.com/,https://www.losamigoshs.com/apps/staff/
1296,los banos high school,los banos,california,https://www.losbanosusd.org/o/lbhs,https://www.losbanosusd.org/staff
1297,louisa muscatine high school,letts,iowa,https://www.louisa-muscatine.k12.ia.us/live/index.php/our-schools-pt/senior-hs-pt,https://www.louisa-muscatine.k12.ia.us/live/index.php/meet-staff-pt/sr-high-staff-pt
1298,lourdes central catholic school,nebraska city,nebraska,https://www.lourdescentralcatholic.org/,https://www.lincolndiocese.org/our-schools/school-directory/319-lourdes-central-catholic-school-nebraska-city
1299,lovington high school,lovington,new mexico,https://www.lovingtonschools.net/index.php?pageID=119598_2,https://www.lovingtonschools.net/272540_2
1300,lowcountry montessori school,beaufort,south carolina,https://www.lowcountrymontessori.com/,https://www.lowcountrymontessori.com/lms-staff
1301,lowville middle school,lowville,new york,https://www.lowvilleacademy.org/o/lacs/page/middle-school--269,https://www.lowvilleacademy.org/staff
1302,loyola catholic school,mankato,minnesota,https://www.loyolacatholicschool.org/,https://www.loyolacatholicschool.org/about/staff-directory.cfm
1303,loyola high school,new york,new york,https://www.loyolanyc.org/about,https://www.loyolanyc.org/about/directory
1304,long prairie grey secondary school,long prairie,minnesota,https://www.lpge.org/apps/pages/index.jsp?uREC_ID=523313&type=d,https://www.lpge.org/apps/staff/
1305,encinal junior and senior high school,lasalle,illinois,https://www.lphs.net/,https://www.cde.ca.gov/schooldirectory/details?cdscode=01611190132142
1306,maurepas school,maurepas,louisiana,https://www.lpsb.org/,http://www.maurepasschool.com/staff.html
1307,leadership prep school secondary campus,frisco,texas,https://www.lpsfrisco.com/domain/169,https://www.lpsfrisco.com/domain/36
1308,acadiana high school,lafayette,louisiana,https://www.lpssonline.com/schools/acadiana,https://www.lpssonline.com/schools/acadiana/staff-directory
1309,carencro high school,lafayette,louisiana,https://www.lpssonline.com/schools/carencro,https://www.lpssonline.com/schools/carencro/staff-directory
1310,early college academy,lafayette,louisiana,https://www.lpssonline.com/schools/eca,https://www.lpssonline.com/schools/eca/staff-directory
1311,northside high school,lafayette,louisiana,https://www.lpssonline.com/schools/northside,https://www.lpssonline.com/schools/northside/staff-directory
1312,lac qui parle valley secondary,madison,minnesota,https://www.lqpv.org/,https://www.lqpv.org/staff
1313,little rock hall steam magnet high school,little rock,arkansas,https://www.lrsd.org/Hall,https://www.lrsd.org/domain/337
1314,parkview magnet high school,little rock,arkansas,https://www.lrsd.org/site/Default.aspx?PageID=95,https://www.lrsd.org/Parkview
1315,jesuit high school,milwaukie,oregon,https://www.lsprep.org,https://www.jesuitportland.org/about/facultystaff-directory
1316,lincoln sudbury regional high school,sudbury,massachusetts,https://www.lsrhs.net/,https://www.lsrhs.net/about/directory
1317,linton stockton high school,linton,indiana,https://www.lssc.k12.in.us/o/lssc-hs,https://www.lssc.k12.in.us/staff
1318,lakeside high school,lake village,arkansas,https://www.lsschool.org/home/lakeside-high-school,https://www.lsschool.org/home/administration
1319,lyons township high school,la grange,illinois,https://www.lths.net/,https://www.lths.net/staff-directory
1320,lackawanna trail juniorsenior high school,factoryville,pennsylvania,https://www.ltsd.org/lt-junior-senior-high-school/,https://www.ltsd.org/junior-senior-high-teachers/
1321,lubbock christian school,lubbock,texas,https://www.lubbockchristian.org/,https://www.lubbockchristian.org/about-us/staff-directory.cfm
1322,mansfield high school,lubbock,texas,https://www.lubbockisd.org/,https://mansfield.mansfieldisd.org/our-staff
1323,estacado high school,lubbock,texas,https://www.lubbockisd.org/ehs,https://scole.norfolk.sch.uk/wHAPpMes/lubbock-high-staff-directory
1324,lubbock high school,lubbock,texas,https://www.lubbockisd.org/lhs,https://teams.lubbockisd.org/employee/StaffDirectoryExternalStartAction.do
1325,ludlow high school,ludlow,massachusetts,https://www.ludlow.kyschools.us/1/Home,https://www.ludlow.ma.us/Directory.aspx?did=17
1326,ludlow senior high school,ludlow,massachusetts,https://www.ludlow.kyschools.us/1/Home,https://www.ludlow.ma.us/Directory.aspx?did=17
1327,ludlow high school,ludlow,kentucky,https://www.ludlow.kyschools.us/1/home,https://www.ludlow.kyschools.us/quick-links/central-office-staff
1328,lakeland high school,minocqua,wisconsin,https://www.luhs.k12.wi.us/,https://www.luhs.k12.wi.us/about/staff-directory.cfm
1329,lemoore high,lemoore,california,https://www.luhsd.k12.ca.us/,https://lemoorehigh.luhsd.k12.ca.us/apps/staff/
1330,luke c moore high school,washington,district of columbia,https://www.lukecmoore.org/,https://www.lukecmoore.org/staff_directory
1331,central high school,victoria,virginia,https://www.lunenburgcountyschools.org/o/central-high,https://www.lunenburgcountyschools.org/o/central-high/staff/
1332,alliance renee and meyer luskin academy high school,los angeles,california,https://www.luskinacademy.org/,https://www.luskinacademy.org/apps/staff/
1333,lutheran high north,houston,texas,https://www.lutheranhighnorth.org/,https://www.lncrusaders.org/about/who-we-are/faculty-and-staff
1334,lutheran high school northwest,rochester hills,michigan,https://www.lutherannorthwest.com/,https://www.lutherannorthwest.com/staff
1335,lutheran south academy,houston,texas,https://www.lutheransouth.org/,https://www.lutheransouth.org/about/directory
1336,lutheran high school west,rocky river,ohio,https://www.lutheranwest.com,https://www.lutheranwest.com/FacultyandStaffDirectory.aspx
1337,notre dame high school,elmira,new york,https://www.lutherhigh.org/,https://www.notredamehighschool.com/administration-faculty-staff
1338,luther high school,luther,oklahoma,https://www.lutherlions.org/5101,https://www.lutherlions.org/33663_2
1339,la vernia high school,la vernia,texas,https://www.lvisd.org/Domain/8,https://www.lvisd.org/
1340,la veta junior senior high school,la veta,colorado,https://www.lvk12.org/en-US,https://www.lvk12.org/en-US/staff
1341,mariposa school of global education,agoura,california,https://www.lvusd.org/msge,https://www.cde.ca.gov/schooldirectory/details?cdscode=19646830116129
1342,las vegas high school,las vegas,nevada,https://www.lvwildcats.com/,https://www.lvwildcats.com/m/staff/
1343,life way christian school,centerton,arkansas,https://www.lwcsar.com/,https://www.lwcsar.com/about-us/our-staff
1344,lake worth high school,lake worth,texas,https://www.lwisd.org/Domain/78,https://www.lwisd.org/Page/6485
1345,lakewood high school,arlington,washington,https://www.lwsd.wednet.edu/LHS,https://wa50000091.schoolwires.net/Page/161
1346,lake washington technical academy,kirkland,washington,https://www.lwtech.edu/academics/high-school/technical-academy/,https://www.lwtech.edu/about/directory/
1347,lyme central school,chaumont,new york,https://www.lymecsd.org,https://www.lymecsd.org/
1348,lynbrook north middle school,lynbrook,new york,https://www.lynbrookschools.org/schools/north_middle_school,https://www.lynbrookschools.org/staff/Default.aspx?school=306
1349,lynchburg clay high school,lynchburg,ohio,https://www.lynchclay.k12.oh.us/lynchburg-clayhighschool_home.aspx,https://www.lynchclay.k12.oh.us/StaffDirectory.aspx
1350,lynden christian schools,lynden,washington,https://www.lyncs.org/,https://www.lyncs.org/contact/staff-directory/
1351,classical high school,lynn,massachusetts,https://www.lynnschools.org/ourschools_classical.shtml,https://www.lynnschools.org/ourschools_classical.shtml
1352,lyons community school,brooklyn,new york,https://www.lyonscommunityschool.org/,https://www.lyonscommunityschool.org/about-lyons/meet-our-staff
1353,lyons senior high school,lyons,new york,https://www.lyonscsd.org/Domain/234,https://www.lyonscsd.org/Page/13
1354,lytle high school,lytle,texas,https://www.lytleisd.org/domain/31,https://www.lytleisd.org/Page/135
1355,monrovia high school,monrovia,indiana,https://www.m-gsd.org/mhs-home,https://mhs.monroviaschools.net/apps/staff/
1356,manhattan academy for arts and languages,new york,new york,https://www.maalnyc.org/,https://www.maalnyc.org/about-us/staff-directory
1357,mabank high school,mabank,texas,https://www.mabankisd.net/,https://www.mabankisd.net/page/mhs.contacts
1358,maccray senior high school,clara city,minnesota,https://www.maccray.k12.mn.us/site/Default.aspx?PageID=485,https://www.maccray.k12.mn.us/domain/16
1359,thomas maclaren state charter school,colorado springs,colorado,https://www.maclarenschool.org/,https://maclarenschool.org/contact_us/faculty_and_staff_directory
1360,maclay school,tallahassee,florida,https://www.maclay.org/,https://www.maclay.org/about-maclay/faculty-and-staff
1361,red boiling springs school,lafayette,tennessee,https://www.maconcountyschools.com/,https://www.redboilingspringsschool.com/o/rbss/staff
1362,booker t washington high school,tuskegee,alabama,https://www.maconk12.org/booker,https://www.maconk12.org/booker/
1363,multi cultural academy charter school,philadelphia,pennsylvania,https://www.macs.k12.pa.us/,https://www.macs.k12.pa.us/apps/staff/
1364,morris academy for collaborative studies,bronx,new york,https://www.macsx297.org/,https://www.schools.nyc.gov/schools/X297
1365,madill high school,madill,oklahoma,https://www.madillok.com/28139,https://www.madillok.com/183884_2
1366,velma jackson high school,camden,mississippi,https://www.madison-schools.com/domain/1370,https://www.madison-schools.com/site/Default.aspx?PageType=1&SiteID=1370&ChannelID=1407&DirectoryType=6
1367,germantown high school,madison,mississippi,https://www.madison-schools.com/ghs,https://www.madison-schools.com/site/Default.aspx?PageType=1&SiteID=1530&ChannelID=1613&DirectoryType=6
1368,daniel hand high school,madison,connecticut,https://www.madison.k12.ct.us/daniel-hand-high-school,https://www.madison.k12.ct.us/daniel-hand-high-school/general-info/staff-directory
1369,madison county high school,danielsville,georgia,https://www.madison.k12.ga.us/Domain/15,https://www.madison.k12.ga.us/domain/258
1370,madison high school,madison,south dakota,https://www.madison.k12.sd.us/o/madison-high-school,https://www.madison.k12.sd.us/o/madison-high-school/staff
1371,west high,madison,wisconsin,https://www.madison.k12.wi.us/,https://west.madison.k12.wi.us/contact-us
1372,madison central school,madison,new york,https://www.madisoncentralny.org/,https://www.madisoncentralny.org/about-us/people
1373,madison country day school,waunakee,wisconsin,https://www.madisoncountryday.org/,https://www.madisoncountryday.org/faculty-staff
1374,madison early college high school,marshall,north carolina,https://www.madisonk12.net/Domain/220,https://www.madisonk12.net/domain/224
1375,madison high school,marshall,north carolina,https://www.madisonk12.net/Domain/314,https://www.madisonk12.net/domain/321
1376,madison high school,middletown,ohio,https://www.madisonmohawks.org/madison-high-school/,https://www.madisonmohawks.org/madison-high-school/home-1/
1377,james madison preparatory school,tempe,arizona,https://www.madisonprep.org/,https://www.madisonprep.org/staff.html
1378,madison high school,madison,new jersey,https://www.madisonpublicschools.org/o/mhs,https://www.madisonpublicschools.org/o/mhs/staff
1379,stebbins high school,dayton,ohio,https://www.madriverschools.org/Domain/15,https://www.madriverschools.org/domain/803
1380,magnet cove high school,malvern,arkansas,https://www.magnetcove.k12.ar.us/,https://www.magnetcove.k12.ar.us/89916_2
1381,magnificat high school,rocky river,ohio,https://www.magnificaths.org,https://www.magnificaths.org/about/faculty-and-staff
1382,magnolia high school,magnolia,arkansas,https://www.magnoliaschools.net/o/mhs,https://mhs.magnoliaschools.net/o/mhs/staff
1383,magnolia school of excellence,shreveport,louisiana,https://www.magnoliaupperschool.org/,https://www.magnoliaupperschool.org/apps/staff/
1384,mahwah high school,mahwah,new jersey,https://www.mahwah.k12.nj.us/hs,https://www.mahwah.k12.nj.us/staffdirectory
1385,maimonides school,brookline,massachusetts,https://www.maimonides.org/,https://www.maimonides.org/faculty-directory
1386,maine arts academy school,sidney,maine,https://www.maineartsacademy.org/,https://www.maineartsacademy.org/faculty-staff
1387,mainland high school,daytona beach,florida,https://www.mainlandhighschool.org/,https://www.mainlandhighschool.org/faculty-staff
1388,making waves academy,richmond,california,https://www.makingwavesacademy.org/,https://www.makingwavesacademy.org/access/staff
