,school_name,city,state,website,directory
1143,pamlico county high school,bayboro,north carolina,https://pchs.pamlicoschools.org/,https://pchs.pamlicoschools.org/apps/staff/
1144,pass christian high school,pass christian,mississippi,https://pchs.pc.k12.ms.us/,https://pchs.pc.k12.ms.us/apps/pages/index.jsp?uREC_ID=1202688&type=d&pREC_ID=1441986
1145,park city high school,park city,utah,https://pchs.pcschools.us/,https://www.pcschools.us/Page/388
1146,perry central high school,new augusta,mississippi,https://pchs.pcsdms.com/,https://www.pcsdms.com/staff
1147,pickett county high school,byrdstown,tennessee,https://pchs.pickettk12.net/,https://pchs.pickettk12.net/apps/staff/
1148,platte county high school,platte city,missouri,https://pchs.plattecountyschooldistrict.com/,https://pchs.plattecountyschooldistrict.com/staff_directory
1149,pocahontas county high school,dunmore,west virginia,https://pchs.pocahontas.k12.wv.us/,https://wvde.state.wv.us/ed_directory/index.html?county_id=69&school_id=501
1150,powell county high school,stanton,kentucky,https://pchs.powell.kyschools.us/,https://www.powell.kyschools.us/staff
1151,perquimans county high school,hertford,north carolina,https://pchs.pqschools.org/,https://pchs.pqschools.org/our-school/staff-directory
1152,putnam county high school,eatonton,georgia,https://pchs.putnam.k12.ga.us/,https://pchs.putnam.k12.ga.us/directory
1153,potts camp high school 4 12,potts camp,mississippi,https://pcs.marshallcountysd.org/,https://pcs.marshallcountysd.org/staff
1154,perspectives chtr iit campus,chicago,illinois,https://pcsedu.org/pcs-our-campuses/perspectives-iit-math-science-academy/,https://pcsedu.org/
1155,perspectives charter leadership acad,chicago,illinois,https://pcsedu.org/pcs-our-campuses/perspectives-leadership-academy/,https://pcsedu.org/pcs-about/senior-leadership/
1156,perspectives charter joslin campus,chicago,illinois,https://pcsedu.org/pcs-our-campuses/rodney-d-joslin-campus/,https://pcsedu.org/pcs-about/senior-leadership/
1157,park center ib world school,brooklyn park,minnesota,https://pcsh.district279.org/,https://pcsh.district279.org/info-center/staff-directory
1158,putnam city west high school,oklahoma city,oklahoma,https://pcwest.putnamcityschools.org/,https://pcwest.putnamcityschools.org/staff
1159,peabody veterans memorial high school,peabody,massachusetts,https://peabody.k12.ma.us/schools/pvmhs/,https://profiles.doe.mass.edu/profiles/general.aspx?topNavId=1&orgcode=02290510&orgtypecode=6&leftNavId=122&
1160,peak prep pleasant valley,rocklin,california,https://peak-prep.org/,https://peak-prep.org/faculty-staff/
1161,pearl cohn magnet high school,nashville,tennessee,https://pearlcohn.mnps.org/,https://pearlcohn.mnps.org/our_school/directory
1162,pearl river high school,pearl river,louisiana,https://pearlriverhigh.stpsb.org/,https://prhs.pearlriver.org/directory/faculty
1163,camden county technical school pennsauken,pennsauken,new jersey,https://pennsauken.ccts.org/,https://www.ccts.org/apps/pages/index.jsp?uREC_ID=280816&type=d
1164,perry high school,perry,iowa,https://perryhs.ss5.sharpschool.com/,https://perryhs.ss5.sharpschool.com/staff_directory
1165,peyton senior high school,peyton,colorado,https://peyton.k12.co.us/juniorsenior-home/,https://peyton.k12.co.us/staff-directory/
1166,pine forest high school,pensacola,florida,https://pfhs-ecsd-fl.schoolloop.com/,https://pfhs-ecsd-fl.schoolloop.com/principal
1167,psd global academy,fort collins,colorado,https://pga.psdschools.org,https://pga.psdschools.org/directory
1168,pacific grove high school,pacific grove,california,https://pghigh.pgusd.org/,https://pghigh.pgusd.org/staff-directory/
1169,providence grove high school,climax,north carolina,https://pghs.randolph.k12.nc.us/,https://pghs.randolph.k12.nc.us/meetourstaff
1170,parke heritage high school,rockville,indiana,https://phhs.ncp.k12.in.us/,https://phhs.ncp.k12.in.us/staff_directory
1171,paradise honors high school,surprise,arizona,https://phhs.paradiseschools.org/,https://phhs.paradiseschools.org/apps/staff/
1172,park hill high,kansas city,missouri,https://phhs.parkhill.k12.mo.us/,https://phhs.parkhill.k12.mo.us/our-people/staff
1173,pleasant hill high school,pleasant hill,oregon,https://phhs.pleasanthill.k12.or.us/,https://phhs.pleasanthill.k12.or.us/staff-directory
1174,patrick henry high school,glade spring,virginia,https://phhs.wcs.k12.va.us/,https://phhs.wcs.k12.va.us/
1175,phillips academy high school,chicago,illinois,https://phillipshs.org/,https://phillipshs.org/apps/staff/
1176,prairie high school,cedar rapids,iowa,https://phs.crprairie.org/,https://phs.crprairie.org/staff/
1177,prestonsburg high school,prestonsburg,kentucky,https://phs.floyd.kyschools.us/,https://phs.floyd.kyschools.us/apps/staff/
1178,panguitch high,panguitch,utah,https://phs.garfk12.org/,https://statewide.usu.edu/panguitch/directory/
1179,phoebus high school,hampton,virginia,https://phs.hampton.k12.va.us/,https://phs.hampton.k12.va.us/office-staff/faculty-staff-directory
1180,purvis high school,purvis,mississippi,https://phs.lamarcountyschools.org/,https://phs.lamarcountyschools.org/en-US/staff
1181,payson high school,payson,utah,https://phs.nebo.edu/,https://phs.nebo.edu/faculty/directory
1182,page high school,page,arizona,https://phs.pageud.org/staff,https://phs.pageud.org/staff
1183,pampa high school,pampa,texas,https://phs.pampaisd.net/,https://phs.pampaisd.net/47891_1
1184,parker high school,parker,arizona,https://phs.parkerusd.org/,https://www.parkerusd.org/o/parker/staff
1185,parlier high school,parlier,california,https://phs.parlierunified.org/,https://phs.parlierunified.org/apps/staff/
1186,parma high school,parma,idaho,https://phs.parmaschools.org/,https://www.parmaschools.org/staff-directory
1187,paulding high school,paulding,ohio,https://phs.pauldingschools.org/,https://www.pauldingschools.org/
1188,paulsboro high school,paulsboro,new jersey,https://phs.paulsboro.k12.nj.us/,https://phs.paulsboro.k12.nj.us/staff
1189,pecos high school,pecos,texas,https://phs.pbtisd.net/,https://phs.pbtisd.net/staff
1190,portola juniorsenior high,portola,california,https://phs.pcoe.k12.ca.us,https://phs.pcoe.k12.ca.us/apps/staff/
1191,perry high school,massillon,ohio,https://phs.perrylocal.org/,https://www.perrylclschs.oh.schools.bz/phs/Content/156
1192,pickens high school,pickens,south carolina,https://phs.pickens.k12.sc.us/,https://phs.pickens.k12.sc.us/o/phs/staff?page_no=4
1193,piedmont high school,piedmont,california,https://phs.piedmont.k12.ca.us/,https://phs.piedmont.k12.ca.us/
1194,pikeville high school,pikeville,kentucky,https://phs.pikeville.kyschools.us/about,https://phs.pikeville.kyschools.us/faculty-staff-directory
1195,plainfield high school,plainfield,new jersey,https://phs.plainfieldnjk12.org/,https://phs.plainfieldnjk12.org/our_school/staff_directory
1196,plainfield high school,central village,connecticut,https://phs.plainfieldschools.org/,https://phs.plainfieldschools.org/staff_directory
1197,glenmora high school,glenmora,louisiana,https://phs.pontotoc.school/,https://rpsb.ss16.sharpschool.com/schools/high_schools_and_k-12
1198,poquoson high school,poquoson,virginia,https://phs.poquoson.k12.va.us/,https://phs.poquoson.k12.va.us/our-school/staff-directory
1199,portland high school,portland,maine,https://phs.portlandschools.org/,https://phs.portlandschools.org/about/administration
1200,poteet high school,poteet,texas,https://phs.poteetisd.org/,https://poteethighschool.mesquiteisd.org/staff-directory
1201,presidio high school,presidio,texas,https://phs.presidio-isd.net/,https://phs.presidio-isd.net/32626_1
1202,progreso high school,progreso,texas,https://phs.progresoedu.net/,https://www.progresoedu.net/meet-our-staff
1203,pryor high school,pryor,oklahoma,https://phs.pryorschools.org/,https://phs.pryorschools.org/56359_1
1204,peninsula high school,gig harbor,washington,https://phs.psd401.net/,https://phs.psd401.net/about-us/staff-directory
1205,pattonville senior high,maryland heights,missouri,https://phs.psdr3.org/,https://phs.psdr3.org/directory
1206,paradise senior high school,paradise,california,https://phs.pusdk12.org/,https://phs.pusdk12.org/Staff-Directory/index.html
1207,pelahatchie attendance center,pelahatchie,mississippi,https://phs.rcsd.ms/,https://phs.rcsd.ms/faculty
1208,pinedale high school,pinedale,wyoming,https://phs.sub1.org/en-US,https://phs.sub1.org/en-US/staff
1209,portland high school,portland,tennessee,https://phs.sumnerschools.org/,https://phs.sumnerschools.org/index.php/component/contact/category/12-staff
1210,peabody high school,trenton,tennessee,https://phs.trentonssd.org/,https://phs.trentonssd.org/231777_2
1211,parsons sr high school,parsons,kansas,https://phs.usd503.org/o/phs,https://phs.usd503.org/staff
1212,pickering high school,leesville,louisiana,https://phs.vpsb.us/,https://phs.vpsb.us/182519_2
1213,pioneer high school,woodland,california,https://phs.wjusd.org/,https://phs.wjusd.org/Staff/index.html
1214,pickford public schools,pickford,michigan,https://pickford.eupschools.org/,https://pickford.eupschools.org/staff
1215,piedmont classical high school,browns summit,north carolina,https://piedmontclassical.com/?x=true,https://piedmontclassical.com/apps/staff/
1216,t f riggs high school,pierre,south dakota,https://pierre.k12.sd.us/riggs.html,https://www.pierre.k12.sd.us/schools/t-f-riggs-high-school
1217,pisgah high school,brandon,mississippi,https://pih.rcsd.ms/,https://pih.rcsd.ms/faculty
1218,port isabel high school,port isabel,texas,https://pihs.pi-isd.net/,https://pihs.pi-isd.net/apps/staff/
1219,pikesville high school,baltimore,maryland,https://pikesvillehs.bcps.org/,https://pikesvillehs.bcps.org/staff_directory
1220,jcs pine hills,temecula,california,https://pinehills.jcs-inc.org/,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=33103300138602
1221,piner high school,santa rosa,california,https://piner.srcschools.org/,https://piner.srcschools.org/pf4/cms2/view_page?d=x&group_id=1500178972415&vdid=i54vc24h9fj6j2xi
1222,pinewood christian academy,bellville,georgia,https://pinewoodchristian.org/,https://pinewoodchristian.org/faculty/
1223,pioneer high,san jose,california,https://pioneer.sjusd.org/,https://pioneer.sjusd.org/who-we-are/staff-directory/
1224,pioneer high school,san jose,california,https://pioneer.sjusd.org/,https://pioneer.sjusd.org/who-we-are/staff-directory/
1225,pioneer academy,wayne,new jersey,https://pioneeracademy.org/,https://www.pioneeracademy.org/about/directory
1226,pittsfield high school,pittsfield,massachusetts,https://pittsfieldhigh.pittsfield.net/,https://pittsfieldhigh.pittsfield.net/en-US
1227,pivot charter school north bay,santa rosa,california,https://pivotnorthbay.com/our-staff/,https://pivotnorthbay.com/our-staff/
1228,pope john paul ii high school,slidell,louisiana,https://pjp.org/,https://pjp.org/faculty
1229,bullard havens technical high school,milford,connecticut,https://platt.cttech.org/,https://bullard-havens.cttech.org/about/staff-directory/
1230,platt technical high school,milford,connecticut,https://platt.cttech.org/,https://platt.cttech.org/about/staff-directory/
1231,berrien academy performance,nashville,georgia,https://plc.berrienschools.org/,https://plc.berrienschools.org/apps/staff/
1232,plumstead christian school,plumsteadville,pennsylvania,https://plumsteadchristian.org/,https://plumsteadchristian.org/about/leadership-faculty-staff/
1233,plymouth high school,plymouth,ohio,https://plymouthshilohsd.org/?page_id=83,https://plymouthshilohsd.org/?page_id=437
1234,philadelphia military acad at elverson,philadelphia,pennsylvania,https://pma.philasd.org/,https://pma.philasd.org/staff-directory/
1235,parry mccluer high school,buena vista,virginia,https://pmhs.bvcps.net/,https://pmhs.bvcps.net/contact_us/contact_information_faculty_and_staff_directory
1236,penns manor area juniorsenior high school,clymer,pennsylvania,https://pmhs.pennsmanor.org/,https://pmhs.pennsmanor.org/apps/staff/
1237,patterson mill middle school,bel air,maryland,https://pmms.ss18.sharpschool.com/,https://pmmhs.ss18.sharpschool.com/for_parents/teacher_contact_information
1238,pahokee middle senior high school,pahokee,florida,https://pmsm.palmbeachschools.org/,https://www.palmbeachschools.org/PahokeeMiddleSeniorHigh
1239,ponca city high school,ponca city,oklahoma,https://pohi.pcps.us/,https://pohi.pcps.us/for_parents/staff_directory
1240,polytechnic high,riverside,california,https://poly.riversideunified.org/,https://poly.riversideunified.org/staff_directory
1241,pomona high school,arvada,colorado,https://pomona.jeffcopublicschools.org/,https://pomona.jeffcopublicschools.org/academics/staff_list
1242,pomona high school,pomona,california,https://pomona.pusd.org/,https://pomona.pusd.org/apps/staff/
1243,pontiac high school,pontiac,michigan,https://pontiachigh.pontiacschools.org/,https://www.pontiac.k12.mi.us/district/staff-directory
1244,poplarville jr sr high school,poplarville,mississippi,https://poplarvilleschools.org/category/phs/,https://poplarvilleschools.org/category/students-staff/
1245,portage central high school,portage,michigan,https://portageps.org/chs/,https://portageps.org/chs/staff-directory/
1246,portage northern high school,portage,michigan,https://portageps.org/nhs/,https://portageps.org/nhs/staff-directory/
1247,port barre high school,port barre,louisiana,https://portbarrehigh.slpsb.org/,https://www.linkedin.com/school/port-barre-high-school/
1248,st patrick catholic school,portland,michigan,https://portlandstpats.com/school/,https://portlandstpats.com/school/our-staff/
1249,portola high school,irvine,california,https://portolahigh.iusd.org/,https://portolahigh.iusd.org/our-staff
1250,david posnack jewish day school,davie,florida,https://posnackschool.org/,https://posnackschool.org/our-school/meet-the-posnack-administration/
1251,poteet high school,mesquite,texas,https://poteethighschool.mesquiteisd.org/,https://poteethighschool.mesquiteisd.org/staff-directory
1252,potosi high school,potosi,missouri,https://potosir3.org/index.php/buildings/phs/,https://potosir3.org/index.php/phs-directory/
1253,potosi high,potosi,missouri,https://potosir3.org/index.php/potosi-high-school/,https://potosir3.org/index.php/phs-directory/
1254,poughkeepsie day school,poughkeepsie,new york,https://poughkeepsieday.org/,https://poughkeepsieday.org/about/faculty/
1255,philadelphia performing arts charter school,philadelphia,pennsylvania,https://ppa.stringtheoryschools.org/,https://ppa.stringtheoryschools.org/about-us/staff-directory
1256,point pleasant borough high school,point pleasant,new jersey,https://ppbhs.pointpleasant.k12.nj.us/staff-list.jsp,https://ppbhs.pointpleasant.k12.nj.us/m/staff/
1257,point pleasant juniorsenior high school,point pleasant,west virginia,https://pphs.maso.k12.wv.us/,https://pphs.maso.k12.wv.us/o/pphs/staff?page_no=1
1258,purdue polytechnic high school ind,indianapolis,indiana,https://pphs.purdue.edu/,https://pphs.purdue.edu/contact
1259,franklin academy,pembroke pines,florida,https://ppk12.franklin-academy.org/,https://ppk12.franklin-academy.org/faculty-staff-k-8
1260,pine river backus high school,pine river,minnesota,https://prbschools.org/,https://prbschools.org/directory/
1261,premier hs of fort worth,ft worth,texas,https://premierhighschools.com/fort-worth/#utm_source=GMB%20Page&utm_medium=PHSFortWorth&utm_campaign=gmb_page,https://www.premierfw.net/apps/staff/
1262,preparatory academy for writers,springfield gardens,new york,https://preparatoryacademyforwriters.ss11.sharpschool.com/,https://www.schools.nyc.gov/schools/Q283
1263,preparatory charter school of mathematics science,philadelphia,pennsylvania,https://prepchs.org/,https://www.philasd.org/charterschools/directory/preparatory-charter-school-of-mathematics-science-technology-and-careers/
1264,aurora school,aurora,west virginia,https://preston-k12.wvnet.edu/aurora/,https://wvde.state.wv.us/ed_directory/index.html?county_id=70&school_id=101
1265,preston high school,okmulgee,oklahoma,https://prestonps.com/,https://prestonps.com/?page_id=233
1266,pearl river high school,pearl river,new york,https://prhs.pearlriver.org/,https://prhs.pearlriver.org/directory/faculty
1267,pentucket regional high school,pentucket,massachusetts,https://prhs.prsd.org,https://www.prsd.org/domain/210
1268,prince of peace catholic school,clinton,iowa,https://prince.pvt.k12.ia.us/wordpress/,https://www.prince.pvt.k12.ia.us/faculty-staff
1269,princess anne high school,virginia beach,virginia,https://princessannehs.vbschools.com,https://princessannehs.vbschools.com/school/staff
1270,prospect high school,saratoga,california,https://prospect.cuhsd.org/,https://prospect.cuhsd.org/apps/staff/
1271,providence school,santa barbara,california,https://providencehallsb.com/,https://www.cde.ca.gov/schooldirectory/details?cdscode=42767866137533
1272,pomeroy junior senior high school,pomeroy,washington,https://psd.wednet.edu/apps/pages/index.jsp?uREC_ID=1651524&type=d&pREC_ID=1796491,https://psd.wednet.edu/apps/staff/
1273,poplar springs high school,graceville,florida,https://pshs.hdsb.org/,https://pshs.hdsb.org/faculty-staff
1274,psis 210 twenty first century academy for community leadership,new york,new york,https://psis210m.echalksites.com/,https://www.schools.nyc.gov/schools/M210
1275,p tech norwalk,norwalk,connecticut,https://ptech.norwalkps.org/,https://ptech.norwalkps.org/
1276,public service community at diego rivera learning complex,los angeles,california,https://publicservicehs.org/,https://www.publicservicehs.org/apps/staff/
1277,pueblo high magnet school,tucson,arizona,https://pueblohs.tusd1.org/,https://pueblohs.tusd1.org/Support-Staff
1278,puckett attend center,puckett,mississippi,https://puh.rcsd.ms/faculty,https://support.google.com/websearch/answer/134479?hl=en&sa=X&ved=2ahUKEwj5-s6mzJaAAxUjJ0QIHZ2pDVMQjfsDegQIBRAC
1279,roger l putnam vocational technical academy,springfield,massachusetts,https://putnam.springfieldpublicschools.com/,https://www.putnamvta.com/staff
1280,the sd of philadelphia virtual academy,philadelphia,pennsylvania,https://pva.philasd.org/,https://pva.philasd.org/faculty/
1281,pioneer valley christian academy,springfield,massachusetts,https://pvcama.org/,https://pvcama.org/our-team/
1282,pioneer valley chinese immersion charter school,hadley,massachusetts,https://pvcics.org/,https://pvcics.org/
1283,penns valley area juniorsenior high school,spring mills,pennsylvania,https://pvhs.pennsvalley.org,https://www.pennsvalley.org/apps/staff/
1284,penns valley juniorsenior high school,spring mills,pennsylvania,https://pvhs.pennsvalley.org,https://www.pennsvalley.org/apps/staff/
1285,palo verde high school,blythe,california,https://pvhs.pvusd.us/,https://pvhs.pvusd.us/Staff-Directory/
1286,panther valley juniorsenior high school,lansford,pennsylvania,https://pvhs.sharpschool.net/,https://pvhs.sharpschool.net/staff_directory
1287,pvonline,phoenix,arizona,https://pvonline.pvschools.net/,https://pvonline.pvschools.net/our-school/staff-directory
1288,pioneer valley performing arts charter public scho,south hadley,massachusetts,https://pvpa.org/,https://www.pvpa.org/m/staff/
1289,pueblo west high school,pueblo west,colorado,https://pwh.district70.org/,https://pwh.district70.org/apps/staff/
1290,penn wood high school,lansdowne,pennsylvania,https://pwhs.williampennsd.org/,https://pwhs.williampennsd.org/pwhsstaff
1291,george washington carver high school for the sciences,springfield gardens,new york,https://q272.echalksites.com/,https://q272.echalksites.com/directory/faculty
1292,quincy juniorsenior high,quincy,california,https://qhs.pcoe.k12.ca.us/,https://qhs.pcoe.k12.ca.us/apps/staff/
1293,quincy high school,quincy,washington,https://qhs.qsd.wednet.edu/,https://www.qsd.wednet.edu/about/staff-directory
1294,quincy high,quincy,massachusetts,https://qhs.quincypublicschools.com/,https://qhs.quincypublicschools.com/our_school/leadership___staff
1295,monument mountain regional high school,great barrington,massachusetts,https://qhs.quincypublicschools.com/staff_directory,https://mmrhs.bhrsd.org/staff/
1296,quincy high school,quincy,massachusetts,https://qhs.quincypublicschools.com/staff_directory,https://qhs.quincypublicschools.com/our_school/leadership___staff
1297,quaker digital academy,new philadelphia,ohio,https://quakeracademies.org/qda,https://quakeracademies.org/directory
1298,quincy high school,quincy,michigan,https://quincyschools.org/qhs/,https://quincyschools.org/administration/employee-directory/
1299,r 5 high school,grand junction,colorado,https://r5.mesa.k12.co.us/,https://r5.d51schools.org/about_us/staff
1300,raisbeck aviation high school,tukwila,washington,https://rahs.highlineschools.org/,https://rahs.highlineschools.org/staff-directory
1301,rainier beach high school,seattle,washington,https://rainierbeachhs.seattleschools.org/,https://rainierbeachhs.seattleschools.org/staff/
1302,rainier juniorsenior high school,rainier,oregon,https://rainierjrsrhighrainieror.schoolinsites.com/,https://rainierjrsrhighrainieror.schoolinsites.com/staff
1303,r a long high school,longview,washington,https://ralong.longviewschools.com/,https://ralong.longviewschools.com/about/staff-directory
1304,ramapo high school,franklin lakes,new jersey,https://ramapo.rih.org/,https://ramapo.rih.org/resources/RHS_staff_listing
1305,rancho verde high,moreno valley,california,https://ranchoverde.valverde.edu/en-US,https://ranchoverde.valverde.edu/en-US/staff
1306,ranchview high school,irving,texas,https://ranchview.cfbisd.edu/,https://ranchview.cfbisd.edu/campus-information/staff-directory
1307,randallstown high school,randallstown,maryland,https://randallstownhs.bcps.org/,https://randallstownhs.bcps.org/our_staff
1308,randolph a philip avt high school,philadelphia,pennsylvania,https://randolph.philasd.org/,https://randolph.philasd.org/about-us/staff/
1309,rangeview high school,aurora,colorado,https://rangeview.aurorak12.org/,https://rangeview.aurorak12.org/about-us/staff-directory
1310,ravenswood middle school,ravenswood,west virginia,https://ravenswoodms.jack.k12.wv.us/o/rms,https://ravenswoodms.jack.k12.wv.us/o/rms/staff
1311,charlevoix middle high school,charlevoix,michigan,https://rayder.net/District/Department/2-Charlevoix-Middle-High-School,https://www.rayder.net/schools/charlevoix-mshs/our-staff/
1312,charlevoix middlehigh school,charlevoix,michigan,https://rayder.net/District/Department/2-Charlevoix-Middle-High-School,https://www.rayder.net/schools/charlevoix-mshs/our-staff/
1313,red bank high school,chattanooga,tennessee,https://rbh.hcde.org/,https://rbh.hcde.org/for_staff/staff_directory
1314,clemente community academy high school,chicago,illinois,https://rccachicago.org/,https://rccachicago.org/staff/
1315,rapid city high school 45,rapid city,south dakota,https://rchighschool.rcas.org/,https://doe.sd.gov/ofm/school.aspx?districtnumber=51004&schoolsort=5100445
1316,rancho cotate high school,rohnert park,california,https://rchs.crpusd.org/,https://rchs.crpusd.org/our_school/faculty
1317,rappahannock county high school,washington,virginia,https://rchs.rappahannockschools.us/,https://rchs.rappahannockschools.us/staff
1318,richland county high school,olney,illinois,https://rchs.rccu1.net/,https://rchs.rccu1.net/o/rchs/staff
1319,reed city high school,reed city,michigan,https://rchs.reedcityschools.org/,https://rchs.reedcityschools.org/o/rchs/staff
1320,rensselaer central high school,rensselaer,indiana,https://rchs.rensselaerschools.org/,https://rchs.rensselaerschools.org/index.php?option=com_joomlaconnect_ce&Itemid=125&task=showDirectory&filter=&search_key=0&school=0&sort=last_name&limit=10&limitstart=20
1321,roane county high school,kingston,tennessee,https://rchs.roaneschools.com/,https://rchs.roaneschools.com/o/rchs/staff
1322,rockcastle county high school,mount vernon,kentucky,https://rchs.rockcastle.kyschools.us/,https://www.rockcastle.kyschools.us/directory1
1323,rye cove high school,duffield,virginia,https://rchs.scottschools.com/,https://rchs.scottschools.com/school_information/r_c_h_s_staff
1324,rio vista high school,rio vista,california,https://rdusd-ca.schoolloop.com/pf4/cms2/view_page?d=x&group_id=1516177873211&vdid=3i53lod1rm6tru,https://www.cde.ca.gov/schooldirectory/details?cdscode=34674134835302
1325,rutherford early college high school,spindale,north carolina,https://reach.rcsnc.org/,https://reach.rcsnc.org/apps/staff/
1326,randolph early college high school,asheboro,north carolina,https://rechs.randolph.k12.nc.us/,https://rechs.randolph.k12.nc.us/meetstaff
1327,red bird christian school,beverly,kentucky,https://redbirdchristianschool.org/,https://redbirdchristianschool.org/faculty/
1328,red creek high school,red creek,new york,https://redcreekhs.rccsd.org/,https://www.rccsd.org/district/directory
1329,regina catholic education center,iowa city,iowa,https://regina.org/,https://regina.org/faculty-staff-directory/
1330,e los angeles renaiss acad at esteban e torres h,los angeles,california,https://renaissance-lausd-ca.schoolloop.com/,https://www.cde.ca.gov/schooldirectory/details?cdscode=19647330122374
1331,renaissance academy,kaysville,utah,https://renaissance.davis.k12.ut.us/,https://renaissance.davis.k12.ut.us/faculty-staff
1332,renaissance academy,baltimore,maryland,https://renaissanceacademy433.org/,https://renaissanceacademy433.org/faculty-and-staff/
1333,renaissance charter school,queens,new york,https://rencharters.org/,https://rencharters.org/trcs-jackson-heights/staff-directory/
1334,renton senior high school,renton,washington,https://rentonhs.rentonschools.us/,https://rentonhs.rentonschools.us/our-school/faculty
1335,republic high school,nashville,tennessee,https://republiccharterschools.org/our-schools/republic-high-school/,https://republiccharterschools.org/our-network-team/
1336,amarillo college academy,amarillo,texas,https://responsiveed.com/,https://www.actx.edu/staff/
1337,rockport fulton high school,rockport,texas,https://rfhs.acisd.org/,https://rfhs.acisd.org/apps/staff
1338,roaring fork high school,carbondale,colorado,https://rfhs.rfsd.k12.co.us/en-US,https://rfhs.rfsd.k12.co.us/en-US/staff
1339,rock falls township high school,rock falls,illinois,https://rfhs301.org/,https://rfhs301.org/wp-content/uploads/2020/07/Staff-Directory-2019-2020.pdf
1340,new open world academy k 12,los angeles,california,https://rfkschools-lausd-ca.schoolloop.com/pf4/cms2/view_page?d=x&group_id=1540279327775&vdid=fi28g2qn02bgm8i8,https://www.cde.ca.gov/schooldirectory/details?cdscode=19647330119685
1341,rocky hill high school,rocky hill,connecticut,https://rhhs.rockyhillps.com/,https://rhhs.rockyhillps.com/staff
1342,rocinante high school,farmington,new mexico,https://rhs.fms.k12.nm.us/,https://fmsk12nmus.files.wordpress.com/2019/08/rhs-handbook-2019-20-draft-2.1.pdf
1343,riverton high school,riverton,wyoming,https://rhs.fremont25.org/,https://rhs.fremont25.org/staff
1344,ravenswood high school,ravenswood,west virginia,https://rhs.jack.k12.wv.us/o/rhs,https://rhs.jack.k12.wv.us/o/rhs/staff
1345,ridgeland hardeeville high school,ridgeland,south carolina,https://rhs.jcsd.net/,https://rhs.jcsd.net/apps/staff/
1346,ridgeview high school,orange park,florida,https://rhs.myoneclay.net/,https://fl02211874.schoolwires.net/Page/4515
1347,randleman high school,randleman,north carolina,https://rhs.randolph.k12.nc.us/,https://rhs.randolph.k12.nc.us/staff
1348,raymondville high school,raymondville,texas,https://rhs.raymondvilleisd.org/,https://www.raymondvilleisd.org/24260
1349,riverdale high school,murfreesboro,tennessee,https://rhs.rcschools.net/,https://rhs.rcschools.net/apps/staff/
1350,richland high school,richland,mississippi,https://rhs.rcsd.ms/,https://rhs.rcsd.ms/faculty
1351,richfield senior high school,richfield,minnesota,https://rhs.richfieldschools.org/,https://rhs.richfieldschools.org/directory
1352,ridgefield high school,ridgefield,connecticut,https://rhs.ridgefield.org/,https://rhs.ridgefield.org/Teachers_Staff_Directory
1353,ridgewood high school,ridgewood,new jersey,https://rhs.ridgewood.k12.nj.us/,https://rhs.ridgewood.k12.nj.us/our_school/about_us/staff_directory
1354,rockwood high school,rockwood,tennessee,https://rhs.roaneschools.com/,https://rhs.roaneschools.com/o/rhs/staff
1355,robstown early college high school,robstown,texas,https://rhs.robstownisd.org/,https://rhs.robstownisd.org/apps/staff/
1356,rolla sr high school,rolla,missouri,https://rhs.rolla31.org/,https://rhs.rolla31.org/staff_directory
1357,romulus senior high school,romulus,michigan,https://rhs.romulusk12.org/,https://rhs.romulusk12.org/apps/staff/
1358,royal high school,royal city,washington,https://rhs.royalsd.org/,https://www.royalsd.org/our_district/contact_us/staff_directory
1359,rockport high,rockport,massachusetts,https://rhs.rpk12.org/,https://rhs.rpk12.org/apps/staff/
1360,rockport high school,rockport,massachusetts,https://rhs.rpk12.org/,https://rhs.rpk12.org/apps/staff/
1361,radnor high school,radnor,pennsylvania,https://rhs.rtsd.org/,https://rhs.rtsd.org/our-school/staff-directory
1362,ridgeland high school,rossville,georgia,https://rhs.walkerschools.org/staff/administration,https://rhs.walkerschools.org/staff
1363,richmond high school,richmond,indiana,https://rhs.werrichmond.com/,https://rhs.werrichmond.com/apps/pages/index.jsp?uREC_ID=1673068&type=d&pREC_ID=1824643
1364,rochester community high school,rochester,indiana,https://rhs.zebras.net/,https://rhs.zebras.net/contact/faculty-staff-directory
1365,h l richards high schcampus,oak lawn,illinois,https://richards.chsd218.org/,https://richards.chsd218.org/apps/staff/
1366,richards career academy high school,chicago,illinois,https://richards.cps.edu/,https://richards.cps.edu/apps/staff/
1367,richfield high school,richfield,utah,https://richfieldhigh.org/wordpress/,https://richfieldhigh.org/wordpress/teachers/
1368,mangham high school,mangham,louisiana,https://richland.k12.la.us/mhs/,https://richland.k12.la.us/mhs/index.php/school-information/faculty/
1369,rayville high school,rayville,louisiana,https://richland.k12.la.us/rhs/,https://richland.k12.la.us/rhs/index.php/faculty-and-staff/
1370,richmond christian school,chesterfield,virginia,https://richmondchristian.com/,https://www.richmondchristian.com/about/faculty-staff.cfm
1371,richwood high school,monroe,louisiana,https://richwoodhigh.opsb.net/,https://richwoodhigh.opsb.net/350070_2
1372,ridley high school,folsom,pennsylvania,https://ridleysdrhs.ss18.sharpschool.com/,https://ridleysdrhs.ss18.sharpschool.com/staff_directory
