,school_name,city,state,website,directory
1122,north technical high school,florissant,missouri,https://www.ssdmo.org/northtech,https://www.ssdmo.org/domain/226
1123,south technical high school,sunset hills,missouri,https://www.ssdmo.org/southtech,https://www.ssdmo.org/domain/238
1124,southside elementary,hollister,california,https://www.ssesd.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=35675530000000
1125,silver stage high school,silver springs,nevada,https://www.sshs.lyoncsd.org/en-US,https://www.sshs.lyoncsd.org/directory
1126,south spencer high school,rockport,indiana,https://www.sspencer.k12.in.us/hs-home,https://www.sspencer.k12.in.us/faculty-hs
1127,south st paul secondary,south saint paul,minnesota,https://www.sspps.org/,https://www.sspps.org/resources/staff-directory
1128,south side high school,hookstown,pennsylvania,https://www.sssd.k12.pa.us/o/high,https://www.sssd.k12.pa.us/
1129,south summit high school,kamas,utah,https://www.ssummit.org/o/high-school,https://www.ssummit.org/o/high-school/staff
1130,st catherines school,richmond,virginia,https://www.st.catherines.org/#/,https://www.st.catherines.org/academics/faculty
1131,north stafford high school,stafford,virginia,https://www.staffordschools.net/NSHS,https://www.staffordschools.net/domain/3567
1132,saint agnes academic school,flushing,new york,https://www.stagneshs.org/m/,https://www.zoominfo.com/pic/st-agnes-academic-high-school/70041895
1133,stanislaus alternative charter,modesto,california,https://www.stancoe.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=50105040129023
1134,st andrews school,barrington,rhode island,https://www.standrews-ri.org/,https://www.standrews-ri.org/about-us/faculty-and-staff-directory
1135,the st andrews schools,honolulu,hawaii,https://www.standrewsschools.org/,https://www.standrewsschools.org/faculty-and-staff-directory
1136,stanfield secondary school,stanfield,oregon,https://www.stanfield.k12.or.us/,https://www.stanfield.k12.or.us/staff
1137,stanley high school,stanley,north dakota,https://www.stanley.k12.nd.us/,https://www.stanley.k12.nd.us/o/stanley-community-schools/staff
1138,stanley boyd high school,stanley,wisconsin,https://www.stanleyboyd.k12.wi.us/schools/high/,https://www.stanleyboyd.k12.wi.us/district/staff-directory.cfm
1139,saint anthonys high school,huntington station d,new york,https://www.stanthonyshs.org,https://www.stanthonyshs.org/about-sahs-education/administration/
1140,st anthonys high school,melville,new york,https://www.stanthonyshs.org/,https://www.stanthonyshs.org/directory/
1141,stanton high school,stanton,texas,https://www.stanton.esc18.net/o/shs,https://www.stanton.esc18.net/staff
1142,star city high school,star city,arkansas,https://www.starcityschools.com/page/star-city-high-school,https://www.starcityschools.com/staff
1143,st thomas aquinas high school and middle school,louisville,ohio,https://www.starkcountycatholicschools.org/stthomasaquinashighschool_home.aspx,https://www.starkcountycatholicschools.org/StaffContactInformation_STA.aspx
1144,starkville high school,starkville,mississippi,https://www.starkvillesd.com/starkville-high-school/index,https://www.starkvillesd.com/starkville-high-school/people
1145,starpoint high school,lockport,new york,https://www.starpointcsd.org/Domain/377,https://www.starpointcsd.org/domain/30
1146,state line christian school,temperance,michigan,https://www.statelinechristian.org/,https://www.linkedin.com/school/state-line-christian-school/
1147,statesville christian school,statesville,north carolina,https://www.statesvillechristian.org/,https://www.statesvillechristian.org/learn-more/our-faculty.cfm
1148,staunton high school,staunton,virginia,https://www.staunton.k12.va.us/SHS,https://shs.staunton.k12.va.us/en/staff
1149,saint barnabas high school,bronx,new york,https://www.stbarnabashigh.com/m/,https://www.stbarnabashigh.com/apps/staff/
1150,skidmore tynan high school,skidmore,texas,https://www.stbobcats.net/35570_1,https://www.stbobcats.net/234874_2
1151,south texas christian academy,mcallen,texas,https://www.stca.ws/,http://southtexaschristianacademy.weebly.com/staff-directory-and-email.html
1152,st charles community middlehigh school,saint charles,michigan,https://www.stccs.org/District/Department/5-St-Charles-Community-High-School,https://www.stccs.org/staff
1153,st croix preparatory academy upper,stillwater,minnesota,https://www.stcroixprep.org/upper-school/,https://www.stcroixprep.org/faculty-directory/
1154,heritage high school,saginaw,michigan,https://www.stcs.org/HHS/,https://www.stcs.org/HHS/Staff/
1155,st dominic academy,jersey city,new jersey,https://www.stdominicacad.com/,https://www.stdominicacad.com/about-sda/directory/
1156,st edwards school,vero beach,florida,https://www.steds.org/,https://www.steds.org/about/contact-us--directions
1157,steeleville high school,steeleville,illinois,https://www.steeleville138.org,https://www.steeleville138.org/highschool/teachers/index.html
1158,steel valley senior high school,munhall,pennsylvania,https://www.steelvalleysd.org/high-school/index,https://www.steelvalleysd.org/high-school/people
1159,steilacoom high school,steilacoom,washington,https://www.steilacoom.k12.wa.us/Domain/8,https://shs.steilacoom.k12.wa.us/our-school/leadership-staff
1160,rudolf steiner school of ann arbor,ann arbor,michigan,https://www.steinerschool.org/,https://www.steinerschool.org/about-us/faculty-staff.cfm
1161,steinmetz college prep high school,chicago,illinois,https://www.steinmetzcp.org/,https://steinmetzcp.org/apps/staff/
1162,trenton stem to civics charter school,ewing,new jersey,https://www.stemcivics.org/about-us/directory?utf8=%E2%9C%93&const_search_group_ids=&const_search_role_ids=&const_search_keyword=Principal&const_search_first_name=&const_search_last_name=,https://www.stemcivics.org/about-us/directory
1163,step academy charter school,saint paul,minnesota,https://www.stepacademymn.org/academics/high-school/,https://www.zoominfo.com/pic/step-academy/369188254
1164,stephenson area public school,stephenson,michigan,https://www.stephenson.k12.mi.us,https://www.stephenson.k12.mi.us/district/staff-directory/
1165,stephenson high school,stone mountain,georgia,https://www.stephensonhs.dekalb.k12.ga.us/,https://stephensonhs.dekalb.k12.ga.us/Staff.aspx
1166,sterling high school,somerdale,new jersey,https://www.sterling.k12.nj.us/,https://www.sterling.k12.nj.us/School/staff_directory
1167,sterling city school,sterling city,texas,https://www.sterlingcityisd.net/,https://www.sterlingcityisd.net/domain/339
1168,sterling high school,sterling,illinois,https://www.sterlingpublicschools.org/o/shs,https://www.sterlingpublicschools.org/o/shs/staff
1169,alliance marc and eva stern math and science,los angeles,california,https://www.sternmass.org/,https://www.sternmass.org/apps/staff/
1170,st thomas episcopal school,houston,texas,https://www.stes.org/,https://www.stes.org/about/faculty-staff
1171,stewardson strasburg high school,strasburg,illinois,https://www.stew-stras.org/?template=m,https://www.stew-stras.org/
1172,stewart county high school,dover,tennessee,https://www.stewartcountyschools.net/stewart-county-high-school,https://schs.stewart.k12.ga.us/staffdirectory
1173,saint francis high school,saint francis,wisconsin,https://www.stfrancisschools.org/schools/high/,https://www.stfrancisschools.org/district/districtstaff.cfm
1174,st frederick high school,monroe,louisiana,https://www.stfrederickhigh.org/,https://www.stfrederickhigh.org/teachers
1175,saint helena high school,st helena,california,https://www.sthelenaunified.org/Domain/140,https://www.sthelenaunified.org/site/default.aspx?PageType=2&PageModuleInstanceID=1169&ViewID=d23c305b-e295-4186-9257-b05a61f233d9&RenderLoc=0&FlexDataID=0&Filter=Site%3ASt.%20Helena%20High%20School
1176,north zulch elementarysecondary,north zulch,texas,https://www.sthenryschools.org/,https://www.nzisd.org/adminteam
1177,st henry high school,saint henry,ohio,https://www.sthenryschools.org/,https://www.sthenryschools.org/schools/high-school/high-school-staff/
1178,st helena central high school,greensburg,louisiana,https://www.sthpk-12.net/o/shcca,https://www.sthpk-12.net/staff
1179,stigler high school,stigler,oklahoma,https://www.stiglerps.com/o/shs,https://www.stiglerps.com/
1180,stilwell high school,stilwell,oklahoma,https://www.stilwellk12.org/o/shs,https://www.stilwellk12.org/
1181,blue mountain high school,blue mountain,mississippi,https://www.stippah.k12.ms.us/,https://www.stippah.k12.ms.us/4/Staff
1182,ripley high school,ripley,mississippi,https://www.stippah.k12.ms.us/1/home,https://www.stippah.k12.ms.us/1/Staff
1183,st johns classical academy high school level,fleming island,florida,https://www.stjca.org/,https://www.stjca.org/faculty-staff
1184,saint john catholic school,plaquemine,louisiana,https://www.stjohnschool.org/,https://www.stjohnschool.org/about-1/faculty-directory
1185,st joseph catholic school,conway,arkansas,https://www.stjosephconway.org/,https://www.stjosephconway.org/staff
1186,st joseph catholic school,bryan,texas,https://www.stjosephschoolbcs.org/,https://stjosephschoolbcs.org/faculty-staff-1
1187,st james high school,st james,missouri,https://www.stjschools.org/o/sjhs,https://www.stjschools.org/staff?page_no=2
1188,st labre indian catholic school,ashland,montana,https://www.stlabre.org/,https://sites.google.com/stlabre.org/stlabreindianschool/staff-resources
1189,st lawrence seminary high school,mount calvary,wisconsin,https://www.stlawrence.edu/,https://www.stlawrence.edu/meet-the-staff/
1190,st louis high school,saint louis,michigan,https://www.stlouismi.com/residents/st-louis-public-schools/,https://www.giresd.net/Page/614
1191,st mary high school,rutherford,new jersey,https://www.stmaryhs.org/,https://www.stmaryhs.org/faculty/
1192,berwick high school,centerville,louisiana,https://www.stmaryk12.net/,https://www.stmaryk12.net/site/Default.aspx?PageType=1&SiteID=12&ChannelID=69&DirectoryType=6
1193,morgan city high school,morgan city,louisiana,https://www.stmaryk12.net/MCHS#calendar22/20230312/month,https://www.stmaryk12.net/domain/3509
1194,berwick high school,valparaiso,indiana,https://www.stmaryk12.net/bhs,https://valparaisohigh.valpo.k12.in.us/apps/staff/
1195,patterson high school,patterson,louisiana,https://www.stmaryk12.net/phs,https://www.stmaryk12.net/domain/415
1196,west st mary high school,baldwin,louisiana,https://www.stmaryk12.net/wsmhs#calendar29/20230319/month,https://www.stmaryk12.net/domain/348
1197,saint marys college ca,moraga,california,https://www.stmarys-ca.edu,https://www.stmarys-ca.edu/faculty-directory
1198,st marys school,storm lake,iowa,https://www.stmarys-storm.pvt.k12.ia.us/,https://www.stmarys-storm.pvt.k12.ia.us/about_us/staff_directory
1199,st thomas more catholic high school,lafayette,louisiana,https://www.stmcougars.net/,https://www.stmcougars.net/portal-login
1200,st monica catholic high school,santa monica,california,https://www.stmonicachs.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=19649806935977
1201,st marys parish school,westfield,massachusetts,https://www.stmsaints.org/high-school/,https://www.stmsaints.org/elementary/faculty-staff/
1202,stockton collegiate international secondary,stockton,california,https://www.stocktoncollegiate.org/,https://www.stocktoncollegiate.org/administration.html
1203,health careers academy,stockton,california,https://www.stocktonusd.net/,https://www.stocktonusd.net/HCA
1204,pacific law academy,stockton,california,https://www.stocktonusd.net/,https://www.cde.ca.gov/schooldirectory/details?cdscode=39686760124248
1205,franklin high school,stockton,california,https://www.stocktonusd.net/Franklin,https://www.cde.ca.gov/schooldirectory/details?cdscode=39686763932654
1206,edward c merlo institute of environmental studies,stockton,california,https://www.stocktonusd.net/Merlo#calendar29002/20230324/month,https://www.cde.ca.gov/schooldirectory/details?cdscode=39686760115402
1207,stagg senior high school,stockton,california,https://www.stocktonusd.net/Page/8922,https://www.cde.ca.gov/schooldirectory/details?cdscode=39686763937406
1208,stockton unified early college academy,stockton,california,https://www.stocktonusd.net/SECA,https://www.stocktonusd.net/Page/2589
1209,stone mountain high school,stone mountain,georgia,https://www.stonemountainhs.dekalb.k12.ga.us/,https://stonemountainhs.dekalb.k12.ga.us/Staff.aspx
1210,stone high school,wiggins,mississippi,https://www.stoneschools.org/shs/index,https://www.stoneschools.org/shs/about-us/directory
1211,storm lake high school,storm lake,iowa,https://www.storm-lake.k12.ia.us/,https://www.storm-lake.k12.ia.us/staff
1212,stoughton high school,stoughton,wisconsin,https://www.stoughton.k12.wi.us/stoughton-high-school,https://www.stoughton.k12.wi.us/stoughton-high-school/about-us/staff-directory
1213,st paul juniorsenior high school,saint paul,nebraska,https://www.stpaulpublicschools.org/,https://www.stpaulpublicschools.org/high-school-staff-directory.html
1214,strafford high school,strafford,missouri,https://www.straffordschools.net/1/home,https://www.straffordschools.net/staff
1215,stratton senior high school,stratton,colorado,https://www.strattonschools.org/en-US,https://www.strattonschools.org/en/staff
1216,streator twp high school,streator,illinois,https://www.streatorhs.org/,https://www.streatorhs.org/StaffDirectory.aspx
1217,saint regis falls central school,saint regis falls,new york,https://www.stregiscsd.org/,https://www.zoominfo.com/pic/st-regis-falls-central-school/132530460
1218,strong rock christian school,locust grove,georgia,https://www.strongrockchristianschool.com/,https://www.strongrockchristianschool.com/about/faculty
1219,stroud high school,stroud,oklahoma,https://www.stroud.k12.ok.us/vnews/display.v/SEC/High%20School,https://www.stroud.k12.ok.us/vnews/display.v/SEC/High%20School%7CFaculty%20and%20Staff
1220,student choice high school,tempe,arizona,https://www.studentchoicehighschool.com/,https://www.studentchoicehighschool.com/
1221,sturgeon bay high,sturgeon bay,wisconsin,https://www.sturbay.k12.wi.us/schools/high/,https://www.sturbay.k12.wi.us/district/staffdirectory.cfm
1222,stuttgart high school,stuttgart,arkansas,https://www.stuttgartschools.org/o/stuttgart-high-school,https://www.stuttgartschools.org/o/stuttgart-high-school/staff
1223,st xavier high school,cincinnati,ohio,https://www.stxavier.org/?utm_source=GMB%20Google%20My%20Business&utm_medium=Organic&utm_campaign=googlemybusinessservice&utm_content=websitebutton,https://www.stxavier.org/academics/faculty-directory
1224,success academy charter school harlem 3,new york,new york,https://www.successacademies.org/school/harlem-3/,https://www.schools.nyc.gov/schools/M385
1225,suffern middle school,hillburn,new york,https://www.sufferncentral.org/,https://www.sufferncentral.org/domain/82
1226,suffern senior high school,hillburn,new york,https://www.sufferncentral.org/,https://www.sufferncentral.org/domain/82
1227,sugar salem high school,sugar city,idaho,https://www.sugarsalem.org/high-school/,https://www.sugarsalem.org/high-school/high-school-staff/
1228,sullivan sr high school,sullivan,missouri,https://www.sullivaneagles.org/schools/high_school,https://www.sullivaneagles.org/schools/high_school/staff_directory
1229,sulphur bluff independent school,bluff,texas,https://www.sulphurbluffisd.net/84525_2,https://www.sulphurbluffisd.net/83565_2
1230,sulphur high school,sulphur,oklahoma,https://www.sulphurk12.org/,https://www.sulphurk12.org/550797_3
1231,summerville high,tuolumne,california,https://www.summbears.net/,https://www.summbears.net/staff-directory/
1232,summit senior high school,summit,new jersey,https://www.summit.k12.nj.us/schools/summit-high-school,https://www.summit.k12.nj.us/resources/staff-directory
1233,summit academy north high school,huron township,michigan,https://www.summitacademy.com/north-high/,https://www.summitacademy.com/north-high/teachers/
1234,kaizen education foundation dba summit high school,phoenix,arizona,https://www.summiths.com/,https://www.summiths.com/
1235,wildwood middle high school,wildwood,florida,https://www.sumter.k12.fl.us/Domain/13,https://www.sumter.k12.fl.us/domain/1141
1236,sunol glen elementary,sunol,california,https://www.sunol.k12.ca.us/,https://www.cde.ca.gov/schooldirectory/details?cdscode=01751196002711
1237,sun prairie high school,sun prairie,wisconsin,https://www.sunprairieschools.org/east-high,https://www.sunprairieschools.org/district/teacher-staff-directory
1238,sun valley high school,mesa,arizona,https://www.sunvalleymesa.com/,https://www.sunvalleymesa.com/apps/staff/
1239,superior central school,eben junction,michigan,https://www.superiorcentralschools.org/,https://www.superiorcentralschools.org/staff
1240,imagine prep surprise,surprise,arizona,https://www.surpriseprep.org/,https://www.surpriseprep.org/apps/staff/
1241,surry early college,dobson,north carolina,https://www.surry.k12.nc.us/,https://nc02213605.schoolwires.net/Domain/880
1242,north surry high school,mount airy,north carolina,https://www.surry.k12.nc.us/Domain/592,https://www.surry.k12.nc.us/site/default.aspx?PageType=3&ModuleInstanceID=7664&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=13872&PageID=3673
1243,surry central high school,dobson,north carolina,https://www.surry.k12.nc.us/Domain/818,https://nc02213605.schoolwires.net/site/Default.aspx?PageType=1&SiteID=8&ChannelID=9&DirectoryType=6
1244,surry county high,dendron,virginia,https://www.surryschools.net/Domain/98,https://www.surryschools.net/domain/102
1245,susan moore high school,blountsville,alabama,https://www.susanmoorebulldogs.com/,https://blcssmhs.ss19.sharpschool.com/staff_directory
1246,south umpqua high school,myrtle creek,oregon,https://www.susd.k12.or.us/suhs/,https://www.susd.k12.or.us/suhs/front-page-2/staff/
1247,scottsdale online learning,scottsdale,arizona,https://www.susd.org/ScottsdaleOnline,https://www.susd.org/ScottsdaleOnline
1248,coronado high school,scottsdale,arizona,https://www.susd.org/coronado,https://www.susd.org/Page/707
1249,susquenita high school,duncannon,pennsylvania,https://www.susq.k12.pa.us/Domain/8,https://www.susquenita.org/staff_directory
1250,sussex central high school,sussex,virginia,https://www.sussex.k12.va.us/Domain/8,https://www.sussex.k12.va.us/domain/19
1251,sutherlin high school,sutherlin,oregon,https://www.sutherlin.k12.or.us/o/shs,https://www.sutherlin.k12.or.us/o/shs/staff
1252,st vincents academy,savannah,georgia,https://www.svaga.net/,https://www.svaga.net/directory/
1253,school for the visual arts and humanities,los angeles,california,https://www.svah-rfk.org/,https://www.svah-rfk.org/apps/staff/
1254,springs valley comm high school,french lick,indiana,https://www.svalley.k12.in.us/,https://www.svalley.k12.in.us/contact/new-jr-sr-high-school-faculty
1255,saint vincent academy,newark,new jersey,https://www.svanj.org/,https://www.svanj.org/faculty-directory
1256,sauquoit valley high school,sauquoit,new york,https://www.svcsd.org/Domain/8,https://www.svcsd.org/site/Default.aspx?PageType=1&SiteID=8&ChannelID=61&DirectoryType=6
1257,spencer van etten high school,spencer,new york,https://www.svecsd.org/o/hs,https://www.svecsd.org/o/hs/staff/
1258,symmes valley high school,willow wood,ohio,https://www.svlsd.com/svhs,https://www.svlsd.com/staff-direct
1259,sioux valley high school,volga,south dakota,https://www.svs.k12.sd.us/,https://www.svs.k12.sd.us/staff
1260,susquehanna valley high school,conklin,new york,https://www.svsabers.org/susquehannavalleyhighschool_home.aspx,https://www.svsabers.org/Staff.aspx
1261,silverado high school,mission viejo,california,https://www.svusd.org/schools/alternative-schools/silverado,https://www.svusd.org/schools/alternative-schools/silverado/about/administration-office
1262,laguna hills high,laguna hills,california,https://www.svusd.org/schools/high-schools/laguna-hills,https://www.svusd.org/schools/high-schools/laguna-hills/about/administration-office
1263,joseph case high school,swansea,massachusetts,https://www.swanseaschools.org/Domain/102,https://profiles.doe.mass.edu/profiles/general.aspx?topNavId=1&orgcode=02920505&orgtypecode=6&leftNavId=122&
1264,southwest christian academy,little rock,arkansas,https://www.swchristian.com/,https://www.swchristian.com/directory
1265,southwest christian high school,chaska,minnesota,https://www.swchs.org/,https://www.swchs.org/about/staff/
1266,sullivan west high school at lake huntington,jeffersonville,new york,https://www.swcsd.org/domain/16,https://www.swcsd.org/domain/13
1267,southwest dekalb high school,decatur,georgia,https://www.swdekalbhs.dekalb.k12.ga.us/,https://swdekalbhs.dekalb.k12.ga.us/Staff.aspx
1268,swink junior senior high school,swink,colorado,https://www.swinkk12.net/,https://www.swinkk12.net/en-US/staff
1269,switzerland county senior high school,vevay,indiana,https://www.switzerland.k12.in.us/high-school,https://www.switzerland.k12.in.us/high-school/faculty
1270,southwestern high school,hanover,indiana,https://www.swjcs.us/,https://www.swjcs.us/staff
1271,southwest high school,washburn,missouri,https://www.swr5.net/page/high-school,https://www.swr5.net/staff
1272,southern wells jr sr high school,poneto,indiana,https://www.swraiders.com/southernwellsjuniorseniorhighschool_home.aspx,https://www.swraiders.com/Staff.aspx
1273,empowerment high school,houston,texas,https://www.swschools.org/o/ehs,https://www.swschools.org/o/ehs/staff?page_no=2
1274,sycamore high school,pleasant view,tennessee,https://www.sycamorehighccs.net/,https://www.sycamorehighccs.net/apps/staff/
1275,syracuse univesity,syracuse,new york,https://www.syracuse.edu/,https://www.syracuse.edu/life/faculty-staff/
1276,henninger high school,syracuse,new york,https://www.syracusecityschools.com/henninger,https://www.syracusecityschools.com/getstaff.cfm?building=henninger
1277,taconic hillsjuniorsenior high school,craryville,new york,https://www.taconichills.k12.ny.us/o/thjsh,https://www.taconichills.k12.ny.us/staff
1278,taft union high school,taft,california,https://www.taftunion.org/Page/70,https://www.taftunion.org/Page/70
1279,tahquitz high school,hemet,california,https://www.tahquitzhs.org/,https://www.tahquitzhs.org/apps/staff/
1280,alliance ted k tajima high school,los angeles,california,https://www.tajimahigh.org/,https://www.tajimahigh.org/apps/staff/
1281,talladega high school,talladega,alabama,https://www.talladegahigh.net/,https://www.talladegahigh.net/apps/staff/
1282,reeltown high school,notasulga,alabama,https://www.tallapoosak12.org/Domain/11,https://www.tallapoosak12.org/domain/101
1283,dadeville high school,dadeville,alabama,https://www.tallapoosak12.org/dh,https://www.tallapoosak12.org/domain/190
1284,tallmadge high school,tallmadge,ohio,https://www.tallmadgeschools.org/tallmadgehighschool_home.aspx,https://www.tallmadgeschools.org/THSStaffDirectory.aspx
1285,tamaqua area senior high school,tamaqua,pennsylvania,https://www.tamaqua.k12.pa.us/domain/41,https://www.tamaqua.k12.pa.us/site/Default.aspx?PageType=1&SiteID=41&ChannelID=73&DirectoryType=6
1286,sir francis drake high school,san anselmo,california,https://www.tamdistrict.org/archiewilliams,https://www.cde.ca.gov/schooldirectory/details?cdscode=21654822131340
1287,tandem friends school,charlottesville,virginia,https://www.tandemfs.org/,https://www.tandemfs.org/about/contacts-and-directory
1288,tanner high school,tanner,alabama,https://www.tannerhigh.org/,http://tanner.lcs.schoolinsites.com/?PageName='Teachers'&Category='Teachers'
1289,taos high school,taos,new mexico,https://www.taosschools.org/en/schools/taos-high-school,https://taosschools.org/storage/assets/b82bb753-82e1-4478-bfeb-d92216686bd4/Taos-High-School-Staff-Directory.pdf
1290,tara high school,baton rouge,louisiana,https://www.taratrojans.org/,https://www.taratrojans.org/administration
1291,tvt community day school,irvine,california,https://www.tarbut.com/,https://www.tarbut.com/about/employee-directory
1292,tarrant high school,tarrant,alabama,https://www.tarrant.k12.al.us/Domain/8,https://www.tarrant.k12.al.us/Page/134
1293,independence high school,coldwater,mississippi,https://www.tatecountyschools.org/2/home,https://www.tatecountyschools.org/ihs/staff
1294,tattnall square academy,macon,georgia,https://www.tattnall.org/,https://www.tattnall.org/who-we-are/faculty-staff/
1295,tawas area high school,tawas city,michigan,https://www.tawas.net/about-highschool,https://www.tawas.net/hs-staffdirectory
1296,taylor high school,kokomo,indiana,https://www.taylor.k12.in.us/schools/ths,https://www.taylor.k12.in.us/directory/ths-contact-list/ths-office-staff
1297,taylor county high school,butler,georgia,https://www.taylorcountyschools.org/o/tchs,https://www.taylorcountyschools.org/o/tchs/staff
1298,taylor high school,taylor,michigan,https://www.taylorschools.net/o/ths,https://www.taylorschools.net/staff
1299,franklinville juniorsenior high school,franklinville,new york,https://www.tbafcs.org/,https://www.tbafcs.org/
1300,barker creek community school,bremerton,washington,https://www.tbcs.org/,https://barkercreek.ckschools.org/contact_us/staff_directory
1301,tom bean high school,tom bean,texas,https://www.tbisd.org/342224_2,https://www.tbisd.org/342224_2
1302,charles o dickerson high school,trumansburg,new york,https://www.tburgschools.org/o/dickerson,https://www.tburgschools.org/page/high-school-home
1303,the christian academy,brookhaven,pennsylvania,https://www.tca-pa.org/,https://www.tca-pa.org/directory/
1304,west senior high school,traverse city,michigan,https://www.tcaps.net/schools/high-schools/wsh/,https://www.tcaps.net/schools/high-schools/wsh/staff/
1305,the classical academy high school,colorado springs,colorado,https://www.tcatitans.org/,https://www.tcatitans.org/domain/210
1306,childersburg high school,childersburg,alabama,https://www.tcboe.org/Page/17,https://www.tcboe.org/site/Default.aspx?PageType=1&SiteID=12&ChannelID=1135&DirectoryType=6
1307,bb comer memorial high school,sylacauga,alabama,https://www.tcboe.org/bbchs,https://www.tcboe.org/bbchs
1308,munford high school,munford,alabama,https://www.tcboe.org/mhs,https://www.tcboe.org/domain/1193
1309,tipton high school,tipton,indiana,https://www.tcsc.k12.in.us/ths,https://www.tcsc.k12.in.us/staff-dir
1310,todd county high school,mission,south dakota,https://www.tcsdk12.org/o/tchs,https://www.tcsdk12.org/staff
1311,temple christian schools,fort worth,texas,https://www.tcseagles.org/,https://www.tcseagles.org/who-we-are/staff-directory.cfm
1312,belmont school,belmont,mississippi,https://www.tcsk12.com/belmont,https://www.tcsk12.com/domain/63
1313,tishomingo county high school,iuka,mississippi,https://www.tcsk12.com/tchs,https://www.tcsk12.com/domain/246
1314,temple christian school,lima,ohio,https://www.tcspioneers.org/,https://www.tcspioneers.org/about/staff-directory/?page=4
1315,holt high school,holt,alabama,https://www.tcss.net/Domain/25,https://www.tcss.net/site/default.aspx?PageType=3&ModuleInstanceID=22741&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=19559&PageID=20067
1316,northside high school,northport,alabama,https://www.tcss.net/Domain/32,https://www.tcss.net/site/Default.aspx?PageType=1&SiteID=32&ChannelID=272&DirectoryType=6
1317,herbert hoover high school,glendale,california,https://www.tcss.net/Domain/38,https://www.gusd.net/Page/14666
1318,holt high school,northport,alabama,https://www.tcss.net/Domain/38,https://www.tcss.net/site/default.aspx?PageType=3&ModuleInstanceID=22741&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=19559&PageID=20067
1319,tri city united high school,montgomery,minnesota,https://www.tcu2905.us/tri-city-united-high-school/,https://www.tcu2905us.new.rschooltoday.com/page/members/letter/R/building/all
1320,tea area high school,tea,south dakota,https://www.teaarea.k12.sd.us/o/tahs,https://www.teaarea.k12.sd.us/o/tahs/staff
1321,high school for teaching and the professions,bronx,new york,https://www.teachingandprofessionshs.org/,https://www.teachingandprofessionshs.org/apps/pages/index.jsp?uREC_ID=2894868&type=d&pREC_ID=2333983
1322,teach tech charter high school,los angeles,california,https://www.teachps.org/teach-tech-charter-high-school,https://www.cde.ca.gov/schooldirectory/details?cdscode=19647330129627
1323,teays valley christian school,scott depot,west virginia,https://www.teaysvalleychristian.org/,https://www.teaysvalleychristian.org/about-us/our-staff/
1324,technology leadership high school,albuquerque,new mexico,https://www.techabq.org/,https://www.aps.edu/schools/schools/technology-leadership-high-school
1325,tecumseh high school,new carlisle,ohio,https://www.tecumseh.k12.oh.us/tecumsehhighschool_home.aspx,https://www.tecumseh.k12.oh.us/hsStaff.aspx
1326,tecumseh high school,tecumseh,oklahoma,https://www.tecumseh.k12.ok.us/o/ths,https://www.tecumseh.k12.ok.us/o/ths/staff
1327,temecula international academy,temecula,california,https://www.temeculainternational.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=33103300136168
1328,temecula preparatory,winchester,california,https://www.temeculaprep.com/,https://www.temeculaprep.com/staff-directory/
1329,marcos de niza high school,tempe,arizona,https://www.tempeunion.org/marcosdeniza,https://www.tempeunion.org/domain/126
1330,mcclintock high school,tempe,arizona,https://www.tempeunion.org/mcclintock,https://www.tempeunion.org/MHSStaffDirectory
1331,tempe high school,tempe,arizona,https://www.tempeunion.org/tempehigh,https://www.tempeunion.org/domain/374
1332,tenino high school,tenino,washington,https://www.teninosd.org/o/high-school,https://www.teninosd.org/o/high-school/staff
1333,alliance tennenbaum family technology high,los angeles,california,https://www.tennenbaumtech.org/,https://www.tennenbaumtech.org/apps/staff/
1334,terrell high school,terrell,texas,https://www.terrellisd.org/,https://www.terrell.esc18.net/domain/68
1335,texans can academy austin,austin,texas,https://www.texanscan.org/o/austin/page/austin,https://www.texanscan.org/staff
1336,texans can academy carrollton farmers branch,farmers branch,texas,https://www.texanscan.org/o/dallas/page/carrollton-farmers-branch,https://www.texanscan.org/o/dallas/page/carrollton-farmers-branch
1337,texans can academy grant east,dallas,texas,https://www.texanscan.org/o/dallas/page/dallas-grant-east,https://www.texanscan.org/staff
1338,texans can academy oak cliff,dallas,texas,https://www.texanscan.org/o/dallas/page/dallas-oak-cliff,https://www.texanscan.org/staff
1339,texans can academy pleasant grove,dallas,texas,https://www.texanscan.org/o/dallas/page/dallas-pleasant-grove,https://www.texanscan.org/staff
1340,texans can academy garland,garland,texas,https://www.texanscan.org/o/dallas/page/garland,https://www.texanscan.org/staff
1341,texans can academy fort worth lancaster avenue,fort worth,texas,https://www.texanscan.org/o/fort-worth/page/fort-worth-lancaster,https://www.linkedin.com/school/texanscan/
1342,texans can academy fort worth westcreek,fort worth,texas,https://www.texanscan.org/o/fort-worth/page/westcreek,https://www.zoominfo.com/pic/texans-can-academies/32201150
